employee_id,employee_name,department,job_title,store_id,manager_id,joining_date,employment_status,city,salary
26167,Heather Moody,Sales,Sales Executive,4351,4363.0,2015-03-29,Active,Steventon,32306.5
29398,Sheila Cortez,Stockroom,Assistant Manager,6378,24729.0,2021-12-01,Active,Larrystad,57399.24
303,Bradley Sanchez,Stockroom,Assistant Manager,27078,,2023-10-21,Active.,South Scott,25602.55
2811,Pamela Stewart,Loss Prevention,Loss Prevention Officer,12981,1676.0,2022-11-28,Active,Port Williamhaven,62838.4
11255,Justin Evans,Loss Prevention,Customer Service Rep,26863,6933.0,2021-06-01,Active,Pricemouth,60479.57
24346,Joel Silva,Stockroom,Sales Executive,18602,19226.0,2022-03-08,Active,Frazierburgh,41745.1
28409,Mark Wood,Sales,Assistant Manager,17313,23674.0,2023-09-27,On Leave,Lake Paigefort,71585.37
22937,Aaron Mendoza,Sales,Store Manager,23115,7869.0,2015-11-27,Active,South Michael,34849.17
7243,Joshua Johnson,Management,Store Manager,27130,2408.0,30/08/2024,Active,West Williamberg,67214.15
25571,Kaitlin Flores,Loss Prevention,Stock Clerk,22676,15339.0,2020-10-02,Active,Austinmouth,
210,Brian Baker,Stockroom,Loss Prevention Officer,22062,,2019-11-30,Active,West Brittany,85223.1
25324,Chad Austin,Management,Merchandiser,26003,13451.0,2019-01-25,Active,West Jill,82823.5
24916,Allen Burgess,,Stock Clerk,2414,4975.0,2017-03-03,Active,Brandonfurt,78369.75
5217,Michael Hawkins,Sales,Customer Service Rep,11526,3059.0,2024-12-10,Active,North Jamesfurt,85130.29
22133,Michael Stewart,Loss Prevention,Assistant Manager,5281,10784.0,13/06/2020,Active,Sierraberg,38673.53
19844,Michelle Salazar,Front End,Loss Prevention Officer,859,4361.0,2025-05-28,Active,Lake Christinebury,54578.17
5618,  John Wagner  ,Front End,Merchandiser,25403,1025.0,2019-06-06,Active,Lake Patrick,54359.16
9008,James Robinson,Stockroom,Customer Service Rep,574,4323.0,2025-12-12,Active,South Michael,81796.39
666,Daniel Johnson,Sales,Loss Prevention Officer,25804,,2015-12-30,Active,East Caitlin,43483.26
28495,Samantha Lee,Management,Department Lead,1523,24767.0,2023-04-23,Terminated,New Elizabethport,77940.68
645,William Williams,Loss Prevention,Department Lead,22610,,2017-03-20,Terminated,Collinsburgh,29974.03
17514,Benjamin Duncan,Sales,Customer Service Rep,29546,3413.0,2025-01-23,Active,Lake Mary,42984.15
15602,Meagan Campbell,Loss Prevention,Stock Clerk,16367,1969.0,,Terminated,Alanville,57779.28
27341,Kathy Maldonado,Stockroom,Sales Executive,21030,13630.0,2021-06-16,Active,Victorville,18157.0
23653,Jamie Hart,Management,Stock Clerk,13486,11034.0,24/07/2021,Active,Port Lauriemouth,81903.91
20757,Shawn Guzman,Sales,Cashier,4329,4405.0,2021-04-21,Active,West Sethmouth,24753.06
29496,Bradley Joseph,Loss Prevention,Merchandiser,23578,12914.0,2015-07-06,Active,East Diana,43713.11
11759,Sean Nolan,Front End,Sales Executive,27569,5994.0,2024-01-24,Active,Meganshire,35452.29
24618,Valerie Higgins,Customer Service,Merchandiser,27211,13856.0,25/12/2017,Active,East Jerry,43372.59
2143,Katherine Lee,Customer Service,Loss Prevention Officer,10184,666.0,21/11/2021,Active,Crystalmouth,40668.05
4420,Lorraine Jones,Front End,Cashier,7009,787.0,2016-09-04,Active,New Courtney,74477.43
9322,Clayton Bell,Loss Prevention,Store Manager,15752,4761.0,2024-06-26,Active,Brianmouth,23924.81
15972,Christina Moore,Loss Prevention,Stock Clerk,26295,1717.0,12/06/2017,Active,Ianberg,41249.18
5075,Michelle Rios,Loss Prevention,Cashier,14576,843.0,2024-06-28,Active,Rickyfort,60574.96
16256,Willie Miller,Front End,Assistant Manager,22689,11038.0,28/10/2019,Active,Carlosside,59996.76
29133,Veronica Chapman,Loss Prevention,Loss Prevention Officer,11166,1588.0,2024-06-10,Active,Hochester,68354.6
12274,Laurie Solomon,Loss Prevention,Loss Prevention Officer,13091,7014.0,2020-11-11,Active,Lisaland,30594.8
8180,Lisa Martin,Loss Prevention,Department Lead,2206,7374.0,2023-03-21,Active,North Mitchell,89548.21
16080,Darryl Lewis,Front End,Loss Prevention Officer,17892,14130.0,2021-03-03,Active,Marybury,33223.69
21388,Laura Tucker,Management,Loss Prevention Officer,7978,18021.0,2018-07-24,Active,Spencerside,82721.23
26811,Sarah Griffin,Loss Prevention,Customer Service Rep,11714,5776.0,2018-08-28,Active,Sarahview,51666.32
11281,Danielle Aguirre,Customer Service,Loss Prevention Officer,16549,7354.0,2025-04-15,Active.,Timothyside,53396.19
19344,Amy Carpenter,Customer Service,Assistant Manager,4328,7052.0,2016-01-19,Active,Port Amyfort,94008.32
7909,Deborah James,Management,Cashier,11608,3046.0,2026-06-18,Active,Murphyview,64546.74
23492,Elizabeth Mason,Front End,Stock Clerk,17413,10631.0,2023-10-26,Terminated,Smithville,69422.98
25697,Robert Chen,Sales,Cashier,24946,14161.0,2018-11-14,Active,East Paigefurt,46445.66
17560,Glenn Padilla,Stockroom,Loss Prevention Officer,8901,6933.0,2026-04-02,Active,Christinaland,83787.44
5274,Margaret Robinson,Customer Service,Loss Prevention Officer,3977,2028.0,2023-03-13,Terminated,West Kevin,30679.46
13895,Carrie Harvey,Stockroom,Merchandiser,11771,11105.0,2018-08-29,Active,Lake Charles,82391.75
29374,Henry Harris,Sales,Department Lead,14217,2495.0,11/01/2024,Active.,North Cassandra,64231.54
7427,John Wilkins,Management,Department Lead,21863,5220.0,2017-01-28,Active,Port James,90815.47
9613,David Miller,Management,Merchandiser,11200,6400.0,2021-05-27,Active,North Diana,88817.49
29090,Carol Anderson,Loss Prevention,Stock Clerk,9518,28431.0,2016-06-01,Active,Port Ashley,38102.34
1084,Frances Campbell,Management,Merchandiser,19641,380.0,2022-03-17,Active,East Loriview,69249.62
23709,Jonathan Roth,Management,Cashier,24464,9150.0,2025-06-06,On Leave,Hamiltonbury,92197.24
19620,Kristen Walker,Management,Customer Service Rep,20161,17355.0,2021-11-10,Active,Hamptonmouth,63704.71
12762,Amanda Anthony,Sales,Assistant Manager,11970,3024.0,2021-04-05,On Leave,South Richardmouth,58333.77
24489,Mrs. Melissa Skinner,Customer Service,Department Lead,1064,16845.0,2023-04-24,Active,Port Patricia,54825.26
5670,Kelly Cooper,Sales,Loss Prevention Officer,14216,4925.0,04/03/2020,Active,East John,35141.95
28893,Charles Krueger,Customer Service,Assistant Manager,11025,17996.0,2022-09-03,active,Lake Michaelbury,19739.52
7716,  Dawn Stanley  ,Loss Prevention,Merchandiser,6066,7432.0,2020-09-20,Active,Jessicastad,70744.94
16107,Guy Jones,Stockroom,Sales Executive,953,11930.0,2025-12-04,Active,West Vicki,84080.35
13102,Amy Wilcox,Stockroom,Cashier,22146,1609.0,2020-08-29,Active,Raymondhaven,59334.07
7869,Michael Ross,Loss Prevention,Assistant Manager,7294,3918.0,2017-03-18,Active,Chadville,88980.89
13324,Kendra Nguyen,Sales,Assistant Manager,20699,4314.0,2020-11-09,Active,Bradleyland,51718.72
16706,Katie Medina,Stockroom,Sales Executive,3141,12646.0,17/10/2017,Active,Lake Jamesberg,33713.59
773,Bethany Wagner,Front End,Sales Executive,17491,,2024-08-16,Active,Port Tylerbury,66633.27
25660,Luis Porter,Sales,Loss Prevention Officer,7809,7069.0,2021-01-25,Active,North Marc,72639.04
18710,Brandon Jones,Management,Store Manager,13778,1877.0,25/02/2022,Active,Jenniferside,76073.55
21245,Lori Harrell,Sales,Stock Clerk,6907,18547.0,2025-03-12,Active,New Jorgebury,57816.87
6662,Albert Atkinson,Stockroom,Assistant Manager,18335,4616.0,20/02/2021,Active.,North Monicaland,61162.25
20304,Danielle Allen,Sales,Sales Executive,2585,18729.0,2019-12-09,Active,Floydstad,58390.04
9706,  Paul Henderson  ,Stockroom,Stock Clerk,14029,3738.0,2024-07-23,Active,Port Anthonyborough,51031.81
15210,Christina Miller,Customer Service,Assistant Manager,6958,6621.0,2022-03-10,Active,Stephanietown,94207.35
23228,Shaun Joseph,Sales,Loss Prevention Officer,19085,14395.0,03/06/2021,On Leave,East Ericborough,94721.35
11040,Thomas Lara,Customer Service,Stock Clerk,8403,685.0,2020-03-16,Active,Lake Katieborough,66745.08
28776,Ronald Bauer,Front End,Cashier,7326,22647.0,2019-11-25,Active,Fuenteschester,49523.75
13650,Kelly Logan,Front End,Store Manager,7305,10595.0,2022-11-28,Active,Michaelstad,42561.68
7386,Michael Jones,Stockroom,Store Manager,4326,4997.0,2016-09-21,Active,Lake Heather,31317.23
23876,Brandi Hopkins,Sales,Customer Service Rep,6706,12608.0,2022-12-15,ACTIVE,Longberg,59446.13
27525,Mary Joseph,Customer Service,Customer Service Rep,5500,22665.0,2019-11-10,Terminated.,East Susan,
8251,Caroline House,Management,Stock Clerk,13255,2018.0,2022-09-26,Active,West Philip,47361.31
13112,Angela Bell MD,Front End,Loss Prevention Officer,27918,2961.0,2020-01-03,Active,North Amandashire,75994.26
8507,Maria Hudson,Loss Prevention,Merchandiser,10305,3197.0,2015-02-28,Active,Bassland,28132.69
25457,Sharon Hill DDS,Loss Prevention,Store Manager,582,4670.0,2022-10-23,Active,Port John,18092.26
26047,Michael Leach,Management,Department Lead,22927,15228.0,2018-07-10,Active,Port Trevorshire,34293.23
2538,Andrew Chang,Stockroom,Loss Prevention Officer,10451,746.0,2015-02-02,ACTIVE,Chandlerburgh,93659.03
29999,Brittany David,Sales,Customer Service Rep,11879,5072.0,2016-06-23,Active,Lake Christianberg,36832.71
29654,Julian Rodriguez,Stockroom,Store Manager,21307,21944.0,2019-05-04,Active,Port Danielle,41752.89
9286,Angela Aguilar,Customer Service,Department Lead,5711,8044.0,2021-04-11,Active,Port Kellimouth,31002.11
29039,Andrew Scott,Management,Cashier,15573,13477.0,2015-07-26,Active,Sellersberg,64914.24
2730,  Kelsey Taylor  ,Management,Stock Clerk,27605,842.0,2024-08-21,Active,New Kathrynhaven,57807.79
15710,Stephanie Anderson,Management,Customer Service Rep,29547,7464.0,2025-09-27,Active,Sethstad,83544.42
10081,Nathaniel Webb,Stockroom,Department Lead,999999,2863.0,2015-07-17,Active,Salazarmouth,76343.49
22367,Matthew Day,Customer Service,Cashier,20898,11885.0,2025-03-27,Active,Tammychester,84775.23
19728,Jesse Lee,Loss Prevention,Department Lead,18219,15946.0,2022-08-08,active,New Amberbury,94385.14
13893,  Joy Horn  ,Front End,Cashier,12601,11689.0,05/08/2026,Active,Robertland,53759.06
13932,David Howard,Stockroom,Department Lead,25317,11200.0,2021-09-16,Active,Lake Justin,89160.81
23391,Adam Williams,Loss Prevention,Cashier,21253,3605.0,2018-09-25,Active,Jenniferburgh,
6694,Thomas Rivera,Front End,Store Manager,29597,6327.0,2024-08-17,Active,Anthonystad,33347.46
24650,Melissa Allen,Front End,Merchandiser,23177,23516.0,2022-07-17,Active,Montesmouth,41292.65
4659,Jessica Curtis,Stockroom,Cashier,28110,1060.0,2017-12-18,On Leave,North Elizabeth,47646.46
22912,Mr. Joshua Holland,Front End,Assistant Manager,13901,15623.0,16/01/2024,Active,West Mary,58164.63
29588,Cynthia Rubio,Front End,Stock Clerk,15225,9469.0,2019-02-09,Active,South Brettfort,94513.67
23833,Sara David,Management,Department Lead,29358,19104.0,2024-03-17,Active,Lake Jamie,24310.95
24463,Kenneth Murphy,Customer Service,Merchandiser,8297,13192.0,2020-05-21,Terminated,East Angelaview,36411.54
27795,Anthony Ellis,Stockroom,Stock Clerk,26415,8638.0,2018-10-23,Active,New Roger,72024.6
6938,Joanna Wallace,Sales,Assistant Manager,14100,5984.0,29/07/2019,Active,Johnstonberg,67225.32
8858,Brandi Robinson,Sales,Stock Clerk,13591,7583.0,2024-12-07,Active,Wardstad,-22775.79
25656,Alan Le,Loss Prevention,Department Lead,5713,11117.0,29/09/2020,active,South Nathanland,70410.11
4097,Kevin Park,Management,Sales Executive,3819,4013.0,2021-12-14,Active.,Tracyville,88457.54
2818,Mark Tapia,Sales,Sales Executive,10648,1616.0,2018-03-15,Active,Port Susantown,77532.7
28510,Jessica Johnson,Management,Store Manager,15088,9657.0,2025-06-15,Active.,Jasmineside,44477.97
9443,Carol Carroll,Customer Service,Store Manager,20684,5233.0,2017-12-06,Active,Alexfort,84024.45
6381,Jerry Mosley,Stockroom,Customer Service Rep,23689,2514.0,2023-06-16,Active,Tylerport,89027.73
11723,Kelly Wilson,Stockroom,Assistant Manager,24103,11266.0,2025-11-22,Active,Johnmouth,36089.21
18562,Julie Rogers,Front End,Merchandiser,15544,12880.0,2015-03-15,Active,Lake Roybury,89641.03
27759,Craig Brown,Front End,Store Manager,18860,6674.0,2019-09-01,active,New Donna,70109.63
26887,Rachel Warren,Customer Service,Loss Prevention Officer,2634,4583.0,2019-07-14,Active,Lake Joseph,23165.73
10158,Amanda Orr,Management,Store Manager,3283,4370.0,2020-08-09,Active,Jonathantown,33134.25
7140,Colleen Cantu,Stockroom,Stock Clerk,29660,2741.0,2019-11-01,active,Traceyfurt,61953.96
12343,Michelle Hines,Front End,Sales Executive,3950,5945.0,12/06/2025,Active,Fordbury,
1780,Jennifer Rivera,Customer Service,Department Lead,3754,1281.0,2015-02-18,Active,Gonzalezside,42871.21
16350,Richard Hunt,Loss Prevention,Customer Service Rep,9370,15217.0,2020-12-16,Active,Thomasfurt,52219.86
8193,Cheryl Fernandez,Front End,Sales Executive,2223,560.0,16/06/2023,Active,Jonathanbury,20556.55
19096,Angela Delgado,Front End,Department Lead,14829,17537.0,2022-04-28,Terminated,Rebeccamouth,18578.05
1788,Thomas Watson,Stockroom,Loss Prevention Officer,21806,524.0,2024-12-03,Active,Cindyhaven,44853.95
22086,Meagan Greer,Sales,Merchandiser,18710,21697.0,2019-01-26,Active,New Susan,87084.43
1725,Sean Holmes,Loss Prevention,Store Manager,23602,689.0,2023-04-19,Active,North Tracie,68125.23
30145,Wendy Robinson,Loss Prevention,Stock Clerk,24402,2052.0,2015-12-07,Active,West Rachelfort,
1822,Emily Eaton,Front End,Sales Executive,4088,547.0,2019-04-03,Active,Craigville,90375.04
14424,Bradley Kelley,Management,Store Manager,29192,7091.0,,Active,West Rebecca,50088.9
24151,Susan Torres,Stockroom,Department Lead,21667,18155.0,2015-03-24,Terminated,Lucasmouth,77390.66
12326,David Solis,Loss Prevention,Assistant Manager,17427,8025.0,07/03/2021,Active,Port Heather,29295.43
10969,Cory Summers,Sales,Merchandiser,16303,8296.0,2020-08-27,Active,Port Daniel,
29528,Scott Gutierrez,Loss Prevention,Sales Executive,11086,27046.0,30/04/2019,TERMINATED,Port Kathryn,87391.94
19694,Stephanie Diaz,Stockroom,Sales Executive,22062,12141.0,2024-11-21,active,Garytown,53441.49
24537,Jonathan Cook,Management,Merchandiser,1342,13846.0,2020-12-30,Active,Lake Samanthamouth,44506.63
9727,Kristine Lloyd,Stockroom,Customer Service Rep,4624,7758.0,2021-10-20,Active,Pollardtown,34189.45
14878,Sherry Elliott,Management,Customer Service Rep,27841,8442.0,2024-04-13,Active,Lake Rhonda,31145.63
13813,Mr. Robert Harrington,Management,Stock Clerk,3196,2731.0,2021-09-18,Active,South Robertbury,44799.38
12809,Jonathan Potts,Stockroom,Loss Prevention Officer,28615,10747.0,30/10/2020,Active,Melissaland,
28813,Deborah Walters,Loss Prevention,Merchandiser,3606,12827.0,04/11/2017,Active,Cathystad,42372.59
12230,Janet Roth,Front End,Stock Clerk,21097,1097.0,2025-03-10,ACTIVE,Rickeyborough,48760.31
7826,Jennifer Reyes,Front End,Stock Clerk,1720,4574.0,2024-03-26,Active,East Cynthiachester,1384673.4
20291,Justin Campbell,Sales,Loss Prevention Officer,13361,11091.0,2022-02-10,Active,Willisberg,86164.57
5263,Justin Sexton,Management,Merchandiser,29423,755.0,2015-06-20,Active,Katherinemouth,42531.15
30202,Monica Cantrell,Front End,Store Manager,29651,15546.0,2022-11-13,Active,South Aaronport,64382.51
16648,Susan Velez,Stockroom,Loss Prevention Officer,1983,4395.0,2023-08-11,Active,West Chris,82075.34
27336,Linda Martin,Loss Prevention,Assistant Manager,999999,7404.0,2023-01-13,Active,West Yolandaberg,60989.05
21885,Joshua Larson,Management,Sales Executive,21606,14483.0,2017-05-28,Active,North Michaelport,48993.06
2523,Roberta Cross MD,Management,Assistant Manager,23846,1270.0,2015-08-31,Active,Davidton,
21091,James Watson,Loss Prevention,Stock Clerk,25964,7713.0,01/03/2017,Active,Port Jamesstad,92116.84
10034,Kayla Garcia,Front End,Loss Prevention Officer,4288,4845.0,2017-05-04,On Leave,Woodmouth,44716.96
610,Paul Wade,Loss Prevention,Stock Clerk,7809,,2017-11-24,Active,Wendyville,54493.3
424,Steven Evans,Front End,Store Manager,25284,,2015-02-25,Active,North Mary,79925.72
4328,Kristen Scott,Sales,Stock Clerk,18152,2952.0,2020-07-28,Active,Bradburgh,18579.8
26832,  Yvette Gonzalez  ,Loss Prevention,Stock Clerk,27324,852.0,2019-12-14,Active,Boydhaven,18487.32
22766,Patty Hernandez,Front End,Store Manager,3666,16098.0,2020-03-02,On Leave,Johnsonfurt,30197.56
24202,Carrie Guzman,Sales,Customer Service Rep,28250,12542.0,2016-08-01,Terminated,West Jennifer,
25659,William Walker,Loss Prevention,Department Lead,15075,13654.0,2017-07-30,Active,Pruittside,59642.58
8961,Kathleen Whitney,Front End,Stock Clerk,600,7187.0,2025-05-20,terminated,Port Michael,68397.3
19927,Brooke Marshall,Loss Prevention,Loss Prevention Officer,26737,5185.0,2020-01-12,Active,Lopezville,70611.98
2242,Gina James,Customer Service,Cashier,29177,1802.0,2021-04-21,Active,Raymondhaven,46766.89
8152,Patricia Martinez,Management,Stock Clerk,14256,357.0,2022-12-10,Terminated,Michelleland,43926.34
1227,Jorge Gonzalez,Stockroom,Stock Clerk,27342,443.0,2025-12-24,Active,Craigfurt,59812.27
20438,Dr. Maria Fernandez,Stockroom,Cashier,23055,18710.0,2022-03-20,Active,Lake Cheryl,86992.56
7639,Jacqueline Johns,Sales,Assistant Manager,7042,6703.0,2021-12-02,Active,Heatherborough,29389.88
11090,Justin Osborn,Management,Loss Prevention Officer,25761,5984.0,2022-05-05,Terminated,East Elizabeth,87533.28
20545,Michael Ray,Stockroom,Department Lead,8961,4398.0,2021-02-26,Active,Josephfurt,30702.2
471,Jessica Nguyen,Loss Prevention,Assistant Manager,8427,,2024-02-06,ACTIVE,Donnaville,50215.07
19412,Jennifer Conrad,Sales,Merchandiser,15316,10488.0,2024-03-10,Active,Lake Christopher,84627.32
28726,Shelby Hunter,Front End,Department Lead,5679,25133.0,2024-10-23,Active,Russellstad,94404.62
13210,Angela Mcclure,Management,Store Manager,21317,6539.0,19/06/2022,Active,Port Steventown,22329.89
9066,Matthew Duncan,Front End,Assistant Manager,282,2890.0,2026-06-21,Active,Martinezton,85476.81
4032,Ann Hardin,Stockroom,Department Lead,9364,378.0,2018-07-11,Active,East Marcusburgh,56214.03
26069,Philip Briggs,Sales,Store Manager,28,6966.0,2017-12-11,Active,West Justinmouth,76626.48
11218,Richard Smith,Loss Prevention,Customer Service Rep,9888,2634.0,2017-04-17,Active,Darrenberg,42036.85
29834,Stephanie Hicks,Sales,Customer Service Rep,22921,1662.0,2026-04-14,Active,Terrifort,24284.74
1556,Lisa Jackson,Customer Service,Loss Prevention Officer,10167,364.0,2020-06-30,Active,Sanchezhaven,89334.79
29763,Madison Carroll DDS,Front End,Store Manager,23975,16239.0,2020-01-09,Active,Mariaville,84566.21
14445,Randy Villarreal,Stockroom,Cashier,13687,776.0,05/07/2019,Active,Wrightburgh,74644.78
25058,Corey Walker,Stockroom,Assistant Manager,20081,23671.0,2025-02-13,Active,New Andrea,89409.66
17644,Howard Johnson,Management,Stock Clerk,999999,12924.0,2018-12-09,Active,Myerstown,38609.13
18122,Steven Tucker,Customer Service,Customer Service Rep,25177,9595.0,2017-07-25,Terminated,Lake Joel,74535.12
24817,Donna Odonnell,Front End,Customer Service Rep,729,17931.0,2019-05-20,Active,West Clifford,58871.56
11139,Shannon Evans,Customer Service,Store Manager,21046,5799.0,2023-04-17,active,New Brianstad,45447.58
8219,Shari Jennings,Sales,Sales Executive,17939,1984.0,2018-10-26,Active,Stephensonberg,70927.16
4870,John Rodriguez,Sales,Assistant Manager,4374,3868.0,2025-12-13,Active,Rossbury,34362.53
25352,Jessica Williamson DVM,Loss Prevention,Department Lead,19372,9634.0,2021-11-30,Active,Andreabury,81983.51
1468,Cindy Riley,Stockroom,Stock Clerk,6791,653.0,2016-07-28,Active,East Ashley,73810.25
20762,Erin Mcmahon,Front End,Assistant Manager,8399,18270.0,2022-06-28,Active,West Jennifermouth,28024.78
17873,Paige Huerta,Management,Stock Clerk,21937,5850.0,2026-02-21,Active,Lake Matthewborough,60554.04
3789,Olivia Mullins,Front End,Loss Prevention Officer,28825,833.0,,Active,New Nancy,35364.54
5729,Diane Bradshaw,Loss Prevention,Cashier,12262,3218.0,2018-10-14,active,Sandramouth,19482.84
8118,Luke Kelly,Sales,Sales Executive,6952,1095.0,2019-05-24,Active,Lake Kimberly,82665.09
7677,Brandon Dickerson,Front End,Store Manager,6132,3465.0,2024-10-19,Active,Curtischester,61670.8
4928,Vincent Foley,Sales,Stock Clerk,14973,1143.0,01/01/2020,Active,New Danielle,59655.25
17050,Joseph Allison,Sales,Customer Service Rep,15878,8558.0,2016-01-23,Active,Michellefort,66774.93
23243,Kristopher Jackson,Customer Service,Sales Executive,26551,22710.0,2016-02-27,Active,Katietown,58098.5
24356,Andrew Cook,Sales,Department Lead,28679,23435.0,19/05/2021,Active,Annamouth,57041.03
4967,Anna Carter,Front End,Assistant Manager,26843,3477.0,2015-01-02,Active,New Mike,
5173,Gloria Jackson,Stockroom,Customer Service Rep,23568,3966.0,31/07/2018,Active,Deckerburgh,49960.49
29519,Barbara Nelson,Front End,Cashier,26094,2155.0,2019-02-07,Active,West Michael,74212.58
26173,Claudia Delgado,Customer Service,Merchandiser,6432,5842.0,2016-06-26,Active,Clarkestad,69090.06
10385,Samuel Freeman,Customer Service,Merchandiser,26700,4931.0,2019-10-18,Active,North Sonya,65317.48
13343,Nicole Moran,Customer Service,Loss Prevention Officer,15668,5018.0,2016-09-05,Active,East Joseph,91882.44
12278,Taylor Griffin,Front End,Loss Prevention Officer,999999,6296.0,2016-11-17,Active,South Frankmouth,50814.59
17222,Alexandria Phillips,Management,Department Lead,24528,5275.0,13/12/2018,Active,Port Tammyfurt,93128.87
20500,Vanessa Wells,Front End,Stock Clerk,27582,8132.0,2022-04-20,Active,West Ann,59755.72
11050,Jonathan Williams,Management,Sales Executive,13124,6567.0,2023-07-17,Active,Michaelburgh,65748.3
3722,Patrick Eaton,Management,Sales Executive,9130,1364.0,14/06/2016,Terminated,Perezfort,37262.74
600,Paula Smith,Management,Store Manager,22420,,2016-03-09,Active,Port Samuel,64860.07
4038,Corey Frost,Management,Store Manager,14884,3242.0,2019-08-21,Active,Petermouth,61535.18
25465,Carlos Williams,Stockroom,Department Lead,20070,4966.0,2020-05-11,ACTIVE,Clarkton,
19950,John Olsen,Sales,Store Manager,23957,9820.0,2017-03-21,Active,West Trevorberg,20692.01
4913,Rachel Ray,Stockroom,Merchandiser,18990,3268.0,2016-01-19,Active,West Hunterhaven,74529.01
25965,Alex Rodriguez,Sales,Cashier,4241,24015.0,2022-09-30,Active,Port Thomasstad,35774.44
3512,Lee Lloyd,Customer Service,Sales Executive,19934,1117.0,07/04/2024,Active,Lake Raymondbury,93946.8
17386,Ashley Peters,Customer Service,Assistant Manager,27508,9971.0,2018-02-02,Active,North Feliciaside,41151.6
6496,Bryan Cruz,Loss Prevention,Department Lead,26129,6357.0,2018-07-14,Active,North Michael,75311.4
24407,Marilyn Conley,Stockroom,Merchandiser,29888,14619.0,2020-08-13,Active,West Brandy,44487.32
18546,David Jones,Sales,Assistant Manager,16087,8367.0,2022-04-23,Active,West Timothymouth,
5645,Chelsea Roberts MD,Front End,Store Manager,1250,2245.0,10/12/2021,Active,East Shannon,50809.93
9465,Meghan Williams,Management,Merchandiser,4696,6818.0,2025-03-23,Active,Smithville,78664.62
16127,Julie Johnson,Loss Prevention,Assistant Manager,21242,14930.0,2024-03-03,Active,Lake Chad,82263.59
12508,Dakota Chase,Front End,Customer Service Rep,21980,7125.0,16/11/2020,On Leave,Michaelside,27592.93
11283,John Stein,Loss Prevention,Cashier,27880,8869.0,2023-08-19,Active,Port Ashley,71314.82
20423,Jamie Tucker,Front End,Department Lead,10434,6133.0,2025-06-10,Active,West Marthaville,89546.1
28564,Haley Smith,Stockroom,Cashier,24579,22700.0,2022-04-02,Terminated,Melissamouth,27016.13
20543,Dr. Diana Malone,Management,Stock Clerk,3507,9939.0,17/10/2024,Active.,North William,33857.31
9143,Lance Hansen,Front End,Stock Clerk,999999,8773.0,2020-11-03,Active,Port Michael,58156.5
9155,Lisa Williams,Stockroom,Assistant Manager,19524,8907.0,2025-09-04,Active,Williamsland,31060.98
22643,Steven Thomas,Front End,Cashier,28550,19580.0,2024-04-07,ACTIVE,Kennethport,63899.27
22771,Howard Taylor,Front End,Department Lead,22012,13576.0,06/03/2018,Active,Smithport,56769.74
25108,Carrie Sanchez,Sales,Customer Service Rep,25607,6870.0,17/08/2022,Active,West Kevin,
11780,Hannah Harris,Customer Service,Department Lead,6232,3079.0,2026-01-30,Active,New Christineshire,56900.98
28887,Stephen Young,Management,Department Lead,12694,11389.0,2025-01-30,Active,Lake Jessicaport,36274.46
22258,Alec Watkins,Sales,Sales Executive,6355,17182.0,2024-01-26,Active,Perkinsport,48603.44
11989,Sarah Matthews,Front End,Stock Clerk,791,304.0,29/07/2023,On Leave,Simonburgh,94121.48
27036,Jason Brown,Loss Prevention,Cashier,2575,20392.0,2017-03-18,Terminated,Deanbury,93792.74
15918,Jessica Blankenship,Loss Prevention,Assistant Manager,427,8719.0,2016-06-24,Active,Jennifermouth,74601.65
1590,Christine Kelly,Loss Prevention,Assistant Manager,1261,467.0,2026-02-28,Active,Williamsside,24325.16
25554,Alejandra Snyder,Front End,Customer Service Rep,21838,20451.0,2025-09-15,Active,Delacruzfurt,23275.95
10689,Kimberly Martinez,Stockroom,Loss Prevention Officer,25714,5252.0,2025-01-16,Active,South Calebville,75518.69
20289,Matthew Evans,Loss Prevention,Store Manager,25732,16512.0,20/07/2017,Terminated,Choiburgh,52751.55
5293,Cynthia Martin,Sales,Loss Prevention Officer,3923,5115.0,2019-04-12,Active,New Deborahhaven,43438.16
17017,  William Davis  ,Management,Stock Clerk,136,13867.0,2019-07-19,Active,West Vanessa,30374.7
26516,David Bailey,Front End,Store Manager,23968,1989.0,2023-02-16,Active,Port Charles,-33342.08
12302,Michael Washington,Customer Service,Sales Executive,25058,4338.0,2021-03-12,Terminated,New Loriburgh,76138.0
1100,Robert Frost,Stockroom,Store Manager,13956,336.0,16/11/2022,Active,North Robert,83326.14
21237,Rebecca Miller,Customer Service,Sales Executive,5242,21097.0,2021-06-24,Active,Brittneyville,75914.81
22304,Alan Scott,Management,Cashier,26611,4177.0,2017-10-13,Active,East Caitlinfort,72120.0
18186,Brenda Martin,Sales,Department Lead,29035,6874.0,2016-08-03,Terminated,Barkerside,66334.22
12401,Justin Wang,Stockroom,Cashier,9158,10999.0,2021-02-16,Active,Lewisberg,26734.45
1430,Lindsay Key,Loss Prevention,Cashier,12396,391.0,19/09/2016,Active,Morenoview,86141.0
16492,Eric Nelson,Sales,Assistant Manager,24816,12698.0,2024-07-21,Active,North Tara,84761.39
6613,Mr. Victor Watson,Sales,Department Lead,14915,2675.0,2017-03-20,Active,Geoffreyport,71011.28
16602,Tamara Wilson,Sales,Assistant Manager,4440,11307.0,2021-05-08,Active,Johnsonchester,30012.39
